Target,chroma_stft_mean_1,chroma_stft_mean_10,chroma_stft_mean_11,chroma_stft_mean_12,chroma_stft_mean_2,chroma_stft_mean_3,chroma_stft_mean_4,chroma_stft_mean_5,chroma_stft_mean_6,chroma_stft_mean_7,chroma_stft_mean_8,chroma_stft_mean_9,chroma_stft_std_1,chroma_stft_std_10,chroma_stft_std_11,chroma_stft_std_12,chroma_stft_std_2,chroma_stft_std_3,chroma_stft_std_4,chroma_stft_std_5,chroma_stft_std_6,chroma_stft_std_7,chroma_stft_std_8,chroma_stft_std_9,mfcc_mean_1,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_std_1,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,rmse_mean_1,rmse_std_1,zcr_mean_1,zcr_std_1
reggae,0.25259104553234696,0.3841346282767769,0.2659008111308272,0.24984603016937434,0.4453617431346127,0.32411843425516385,0.24802826708919662,0.41227877067618457,0.37169681395021653,0.42031912496827406,0.27150454448097316,0.30112847309242574,0.2179651242150349,0.3384897556680699,0.2356520794775421,0.25860989981937854,0.3568156488573967,0.2809397791903783,0.2532409571098563,0.35300497543449105,0.28645211695441625,0.3684715627462798,0.23229618629763257,0.26742305027979135,-159.45345462847902,19.589755581535467,-8.304608830914892,9.711855028637748,104.84469093125347,-10.300993353919258,34.661864671007876,-4.966026278463235,26.812534450860706,-21.949506372462167,23.457418101815136,-14.025087467022848,57.452409814405556,10.257972870360527,9.920795276141234,10.635193363413773,19.548644174453976,22.169539262675503,16.818415274834038,12.634942158277013,11.373358458736966,11.648758942066765,10.275630269682384,9.365354230940053,0.09418898075819016,0.042104702442884445,0.09781082200561146,0.03579468036068824
reggae,0.3914975087306116,0.30945742279759586,0.27293421901621817,0.23150759290585202,0.506462746455236,0.25146871692015527,0.18527063301549543,0.22207297727592537,0.4464610434176516,0.3924060681683576,0.3985510894654004,0.5793944410180533,0.28467889934370455,0.24273123384250483,0.3029925700150964,0.2127968937469882,0.3348943110459757,0.1944093736614258,0.19306647388485612,0.17659619262250525,0.3139586864075478,0.33727137464322343,0.2501015719787097,0.34847737766585923,-190.88811670259312,13.441869654860364,-7.072758619713575,1.6456241491812746,127.40264459353288,-3.7571441242626746,26.708257232509634,-12.80006099498661,23.930133459118842,-8.221104483912331,9.966365657541598,-12.227131627298848,54.316555966872166,8.892938349184455,8.732331113224536,7.990510153158461,27.934667286084174,20.73819111052269,11.394205745756382,11.194816308968962,8.810556288687994,9.728741720967609,10.682067963725457,8.939822007685454,0.08205480873584747,0.04015512019395828,0.06396144241002322,0.036835097891346
reggae,0.3845071703702021,0.23230899713847036,0.3046203316212885,0.5220318521505248,0.3757422323531885,0.44582523018139286,0.3492555740653203,0.44450424265676547,0.3980145788954863,0.4718883566289795,0.364721777618644,0.24924522003978805,0.2748390257224291,0.23905637736754015,0.23099061969505708,0.36395841729832873,0.29886716865345636,0.32144917985397825,0.25145348941776796,0.3558195203642957,0.2914753923403502,0.331124485816522,0.27207064457773456,0.23359749873735045,-189.01500514506955,9.424751021412822,-8.029343277378977,8.097780992141722,110.83623033621109,2.9722389388933514,48.39060872160224,-6.403994161087795,20.733058382359594,-12.544839934246285,15.886761408841036,-13.603108232943384,79.61747553756018,11.252337344692286,9.356827613645448,9.450596283059259,26.8379338844432,25.144164939510254,17.91167314102029,13.84941707782111,15.60823715066251,12.983182051285432,11.894300998830055,11.422714972027363,0.09250539541244507,0.04281378537416458,0.07512652984713622,0.04207189472459372
reggae,0.310803769203393,0.47959364580764513,0.36651614143756567,0.35578306949396654,0.46435140825640686,0.42064047119687925,0.3622627977561608,0.5142275438405165,0.4249030844287187,0.38028344176503603,0.2761245093051582,0.3403597046873952,0.23336852389802523,0.3766821367440618,0.2747837337921433,0.28364785497949474,0.3265704816477329,0.31169616201610345,0.294293662303971,0.3310871962860376,0.3055559522818241,0.3147157447810795,0.2328728824058866,0.2634438895208581,-201.12232644208748,16.943931461500696,-11.215211687229987,12.124524509491081,104.14149503187896,-15.468362074980188,30.807063820122323,14.258642849738004,31.426046908061352,-7.866822326842892,17.962182398944694,-4.052099360316349,73.97496006041902,10.016028814152612,10.197332085266808,9.70757698758768,33.57108672947193,27.628607973783055,17.739720283604804,17.299442564764206,14.776696636201564,15.011813489524924,13.7696832393339,10.724828779317502,0.09423468261957169,0.04650834947824478,0.08493448263351393,0.06347003014835992
reggae,0.3543890772155363,0.5609123005930999,0.3913309805061657,0.3459302327991275,0.4859502576121819,0.33233811897895144,0.2907167805290508,0.41051158392159565,0.3681912266648365,0.4161752737968613,0.37938132023806836,0.4875061553014171,0.25754536567984865,0.3482307566458831,0.2747293659598043,0.27558438799078716,0.3402273601025056,0.2878108782065692,0.2506566450033079,0.3033196928935629,0.2838316464560082,0.3217951315689638,0.2830785421401097,0.30952302437694695,-175.6132497552601,11.846941213157946,-7.5905708023442,12.55149112867809,104.90166074744903,-15.680458476467416,27.5408541837736,-8.106828138947336,24.00410070185599,-10.330848466688385,18.853901927291453,-8.38397185287111,83.97152906209116,12.619783895432104,11.60745131301595,11.236057795673842,29.605055903091678,23.657698942071736,19.387979920262136,15.63861567221801,14.110295703402285,16.01125091711854,13.677314773054704,13.582665169374584,0.10110019892454147,0.052299175411462784,0.08446849905669504,0.04918898307252047
reggae,0.4672872380765555,0.20963268965071355,0.2825046329414615,0.32027272826907827,0.37549864598801747,0.40651405327476325,0.48752256925524734,0.3857446381022478,0.34361298471981394,0.3530727072534605,0.48685937820737585,0.2575477403319127,0.35123527173258795,0.20727064086534602,0.26885457085811515,0.25988524277637143,0.2834632910298891,0.29277687269659103,0.34064490296185646,0.300365275222122,0.3213046037558401,0.2849087689539985,0.36069952500845004,0.21353960735457406,-176.66662934048088,11.030704242467428,-10.04950094304907,9.910047034183151,116.82689475954898,-21.317777824359926,38.74807224943379,-5.4621013354636885,26.60932540785954,-8.170221906662897,15.769842470088882,-10.481633945158148,73.5686856111393,10.880614816276557,9.142931506451255,9.209284804186863,28.45815086347788,23.115541761670702,15.678137507918624,18.871703610794405,13.597777498929755,13.704178289686281,10.236656066135007,10.570994081319466,0.10040460526943207,0.050131771713495255,0.07305095660797213,0.04155342918074895
reggae,0.33882874826194137,0.41322145452572445,0.28875642318548544,0.3313506287152999,0.5048099312641643,0.4314806651010735,0.3243363899688341,0.3741557685741727,0.2528722833447596,0.268416308512235,0.2242942560755406,0.35628440040668635,0.24797938825824528,0.34569117866421745,0.243396050436365,0.2942195702237136,0.367464955968408,0.33531206647060535,0.2676322999726631,0.33356785726380395,0.21831557639312307,0.2963440127090312,0.20961129170757362,0.31119762147957186,-207.332201943923,4.159188269473744,-4.344092682801485,6.35591339600186,134.68010955870992,-9.072891388805063,38.46809020439231,6.304175932196394,22.61220582294975,-8.298544581792168,16.304296866219786,-8.460582054508974,71.99773937960019,11.835257794660782,10.54782123385032,9.602033969166573,33.27181081430307,26.921968173935465,20.65449437809231,19.944553636956186,13.585774393068307,17.71404417408656,12.309584535068803,11.016823703499897,0.10515592247247696,0.05083223432302475,0.060822383538119196,0.05101173401405865
reggae,0.41213030482597823,0.3498444675838915,0.4809472286653254,0.3799833215094561,0.3585151028859373,0.4704488402580316,0.41333631186468994,0.35303568179383954,0.4774146349914915,0.3467872541775134,0.303474700144344,0.2863438638550905,0.329135422503691,0.26361954315173236,0.34355701608538464,0.284250626685083,0.23857138278802076,0.3192418435653325,0.33224563058735435,0.28155335821370786,0.33378691366133134,0.25624084464851593,0.29064040218179166,0.256546134451878,-192.23860282368094,14.458561170504616,-7.386015638087532,4.832030497358482,116.51351708978487,-10.94539438451916,29.902361649945842,-0.653758295519283,21.420296125954653,-11.902587146357037,18.63010318258938,-13.080768965575935,70.88198669560107,12.105437215347502,11.797299027818017,10.379420512434306,25.79799860225527,26.94109276362239,20.4273820208815,18.556779106521027,11.95436703552166,20.068245285255248,12.484378709559337,12.624560160136053,0.09059746563434601,0.03903873264789581,0.07391149562209752,0.044730506407744765
reggae,0.3595806960981763,0.3551929335370813,0.38072369783462734,0.3190871975382676,0.4163567678196654,0.5446143912318676,0.4195157737666816,0.2841006820589051,0.29352605425691464,0.33267517737550484,0.4296163380753736,0.29054413429918374,0.3104798662517236,0.2951859056733197,0.3188602447093936,0.2633805711212464,0.30989970524061616,0.37095978561803783,0.3270730717104046,0.2340016885274081,0.26765863182794664,0.2535748193724214,0.3589822817603816,0.2536016672383761,-194.5723285129837,15.340808352257604,-5.155267137745166,5.763484228712555,118.55579304467422,-6.409180854162784,40.797837987923074,-3.287695762410609,25.470376649392104,-9.310225666543328,11.401007107936739,-6.148407441720849,76.89038082169313,11.301094481744805,10.274324412258633,9.137845344773611,33.73097844802418,24.330090075234995,22.47652440665014,17.984033966597398,12.326033223310075,15.333620738532424,12.784965531340537,14.196845686467709,0.10191724449396133,0.047962360084056854,0.06947274695239938,0.045968972309658976
reggae,0.5169817660231779,0.40903194121300485,0.38529029826478883,0.3754203360450401,0.44514291561160935,0.3561450634868418,0.4175776285734784,0.30418594096998297,0.27904390789857303,0.23941454680026467,0.38575672423474416,0.48226866033995636,0.34162062983058344,0.3339625836320163,0.3155416460859398,0.25162406810067206,0.334770375477059,0.2967426666099641,0.3264571232717602,0.23590545178333097,0.26422651963564053,0.20932578633848634,0.3234504295536309,0.3564201838913105,-232.62434459883653,15.531519337630161,-8.37722155075403,8.026784892856941,131.23940011296241,2.6970116307096497,18.373699897661684,11.351661334718381,22.926808743122958,-10.464260050836653,16.75479359567272,-15.247326918420887,80.0714613547932,11.679660857839492,11.538770064454239,9.96491035035137,36.60868555211537,24.76564579807295,17.357608790724555,17.613019700096224,15.983147547233985,16.453399461289013,12.790524610229072,13.118931603394039,0.08667048066854477,0.04324929043650627,0.06057597535313467,0.04951183818621845
