Target,chroma_stft_mean_1,chroma_stft_mean_10,chroma_stft_mean_11,chroma_stft_mean_12,chroma_stft_mean_2,chroma_stft_mean_3,chroma_stft_mean_4,chroma_stft_mean_5,chroma_stft_mean_6,chroma_stft_mean_7,chroma_stft_mean_8,chroma_stft_mean_9,chroma_stft_std_1,chroma_stft_std_10,chroma_stft_std_11,chroma_stft_std_12,chroma_stft_std_2,chroma_stft_std_3,chroma_stft_std_4,chroma_stft_std_5,chroma_stft_std_6,chroma_stft_std_7,chroma_stft_std_8,chroma_stft_std_9,mfcc_mean_1,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_std_1,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,rmse_mean_1,rmse_std_1,zcr_mean_1,zcr_std_1
disco,0.3174955792871943,0.41162065603747566,0.36869432145112674,0.4564736093252496,0.3926904680246818,0.5104508216697862,0.4342305189892443,0.49275276928596007,0.4815016964874376,0.5761545108026753,0.4788180999074091,0.42820440671171933,0.22116149754615627,0.32708696818857763,0.2601382203870052,0.28040199355358836,0.2726189801455377,0.30275562619028284,0.25480769908976914,0.3546064736656858,0.29888519052868584,0.31247058941074096,0.27876839598824255,0.2795978310644684,-111.19106207716797,-1.4779271906202938,-3.0731801047281304,-5.066660958055891,94.03417480544013,12.493180783709404,16.750704827850914,8.176768344561726,15.66567708563278,-1.381210732904512,7.044536993853013,0.9825931960082989,66.44320281602151,7.455365051332827,8.834566766323181,8.4548786447769,37.87079337512937,23.787629280568417,14.090542312385677,12.48936777650659,12.048005451269143,10.646314519646937,9.04703554798974,7.6126268682691665,0.14233942329883575,0.0644172728061676,0.09633501838235294,0.0838646739684809
disco,0.40099939880077085,0.4715432635451969,0.3271965448477721,0.426087511514826,0.32238469474490256,0.3600598764094598,0.4589179762514736,0.5937245734216017,0.41517158993843883,0.3545390778683539,0.3817194362387395,0.43151923145092164,0.305509773806843,0.31131291528044097,0.22443924300900284,0.2988768856573934,0.2579718039565157,0.2923250868634343,0.2887072066148954,0.3377768112590898,0.27777331151998935,0.2593787483434998,0.2840254831553612,0.2679534247316743,-28.902928306344656,11.147328631050726,-1.8446520871737968,1.6655680644985775,51.97269456707673,-7.613998564247838,21.60364807594228,8.129971881996992,18.122897930924584,6.8771107935198525,6.585477229920942,0.7295569417990081,33.91485292825255,7.792585638258345,6.456982577727418,6.776083098765146,22.905780156976068,19.516299483265275,13.467097446978498,8.937470168361589,9.707492333747595,8.770177452560997,7.335772586924087,6.918741612633678,0.17718163132667542,0.05124698951840401,0.18854685685952013,0.066283854618143
disco,0.3197037163027982,0.4435386816170217,0.33536963958782545,0.39728964084361224,0.31199005906769256,0.37130085969038573,0.37144474605001476,0.5162039354702497,0.5072110401967815,0.5740105367219814,0.4315039470335052,0.3645334148715396,0.2541648688984905,0.3175378062776853,0.2358249082996838,0.2876032545006741,0.22456199554092574,0.28989626317909567,0.2579939046721816,0.3198562865523468,0.28360191216815744,0.315319090290906,0.30292046778637166,0.23898757863398587,-53.158265165354564,2.7494126787672357,3.1521425542505517,-5.520358152444561,57.177275289558146,21.16815888351387,11.323274339287968,18.124498619064553,1.6688193782738885,0.3471772095944972,2.323513912922509,-5.109531360087327,36.885444116765555,7.2825169384588095,7.625829386799168,7.182046967636118,16.296710516190625,15.476403412904183,16.21409119401819,11.15104222696064,9.782633330578784,8.917042101608827,7.118432556406635,9.248794175310962,0.16136085987091064,0.04669550806283951,0.1533482790731424,0.06720628911920071
disco,0.6620552011354293,0.6118593977016182,0.693294168390009,0.6055700153646421,0.4589284762182937,0.3572559971331806,0.3938191944646635,0.4060981023709935,0.42833009432976726,0.35090099490681675,0.48509588085269023,0.48366140612074104,0.30045354837315935,0.28588306067481484,0.28780592325000026,0.23304592622960513,0.24559579409571017,0.23292185920362038,0.27314056948696375,0.21119306950854388,0.2577000810175756,0.19992379824538092,0.25641809660711395,0.23128611597634388,-44.228376343975796,10.381590543608944,-1.5179631784882992,8.836676551021668,52.20657217972373,3.3028897464386255,43.82112827000908,12.623908300314355,24.426420688161336,4.966989320314383,15.335742900550368,2.0654671687517827,56.28196079991253,7.386064586763011,6.424155563708273,5.779857307806098,26.7051818047852,25.48172848362683,13.765629728674986,11.302657553961511,11.932882374798297,7.465066295092906,7.003937174649462,6.139690437399816,0.19666725397109985,0.04556458815932274,0.14965177837171054,0.06873719532901394
disco,0.29660080031233865,0.41642548857582534,0.3897356647368336,0.5374952409494272,0.347551702265495,0.2832850415834934,0.37256638520392255,0.4300185939299434,0.3213225708483384,0.4173418626966309,0.32001939987787037,0.45333695788099704,0.21520394025117887,0.3372210901036162,0.259914266063913,0.34103093946401436,0.27458335913002563,0.24729706424176268,0.26172219334800023,0.3191947009369816,0.2609308501985124,0.34122849617853307,0.25112069977952556,0.32967495188211926,-83.5569103171235,1.8522949055632638,2.4551820562585096,-0.22894146071339616,64.47790160026011,5.657515128495422,2.7030189195016647,0.7909237390793349,6.171280334437232,1.894227368403508,1.982949485644084,-1.8158348540851832,46.30205840354929,8.32358425197236,8.236057892521242,6.693951527439396,20.145441376959603,19.587445398896765,13.826065180817874,12.940381268165014,9.620052604289752,8.691740531969131,8.079111961402488,8.847264567595962,0.11459798365831375,0.05659477785229683,0.16905150989260836,0.0715645923792043
disco,0.4575877709264816,0.539221033729579,0.39627155947958664,0.46111666871538487,0.3702074430111806,0.45581689010359716,0.3887426732758979,0.49961020723305394,0.4032820393982373,0.3788087920993748,0.5547971540186378,0.4862798063739111,0.3172390557946453,0.32221369140534767,0.2388962801860947,0.2925172365620703,0.2651405667182654,0.30552828726472114,0.23630185024272374,0.30213809967568905,0.2695386868388606,0.2227284615480348,0.30254956452874177,0.2571726329669427,-24.6760649139691,13.394235672983422,1.9146259301183277,-0.9754803026106502,73.73995014692896,-11.56522157730688,28.397359726319934,6.239519016898782,2.464655288550977,8.632424942374483,12.313291385653029,-4.100419739001827,39.45053395427093,7.292194010582606,6.318693749342076,7.560023904206791,24.088871392412152,17.222653815010986,14.529463145890455,11.083178697109298,10.133809595061775,10.179343487720121,8.575930947774635,8.237472273884528,0.20737501978874207,0.05380304902791977,0.14455203596652477,0.06204898638445383
disco,0.45104724739694513,0.41786664786541755,0.4538979804913407,0.5171302081080418,0.4813395052507102,0.39703516955612117,0.5355046571128935,0.4867179708698985,0.33878532077439516,0.42628857571682216,0.5258362817631634,0.6559304606955858,0.2505740858834609,0.24812442108110416,0.24878509418230368,0.3064437705036011,0.2945711149516758,0.24120042762904875,0.2787846886178103,0.2941020388565391,0.21686308062462686,0.262449775390909,0.25318451008033677,0.2989308714486416,-14.557193504550721,9.382819764460093,-4.385249616576995,3.3407460315653816,65.20376017771568,-19.879185914867126,31.512121771201244,-4.82759194125002,11.862342045773637,9.990597003249174,5.957132762409431,-3.801478274239453,30.9168576753457,8.504917257217024,7.9022311905935565,7.909877670793852,17.09693081845637,18.391795158532588,15.105584998741517,11.807360535712883,9.174617390815017,11.123932956796704,8.287041868345527,7.871138113651307,0.19201502203941345,0.045881737023591995,0.16366529907604488,0.0365991020079963
disco,0.4333904624026586,0.5628681589763606,0.4194428137594887,0.4776363320813229,0.4831090528883613,0.35673120089185606,0.3403520695431262,0.4449359644620976,0.41444451630891965,0.4180983795457771,0.35518179014742934,0.4726985131096838,0.29549077729568307,0.323240897867502,0.2433561664018158,0.3166442030934789,0.31017683745724867,0.25004149307751733,0.24383310215880974,0.30102404345004125,0.2757983040075687,0.29928743202988434,0.23725225157258717,0.2594237453074795,-53.41754435885506,2.498489999167104,-0.5399674611758615,0.9585316106622029,56.1647038033913,-6.320007583580466,31.61973075944249,4.653521303291619,16.347326891960655,4.118009826081804,1.881879248750956,-0.38726697495207635,42.00746847988447,6.982767753469636,7.67091406633315,7.02121927043625,27.942781693772705,18.068737549580543,17.831192282225476,11.474308631759246,10.28233061159843,9.297121567130942,9.424215248401628,7.613523721627818,0.15967512130737305,0.06999588757753372,0.1402841101489938,0.05347043326100227
disco,0.422533855600836,0.458758692535675,0.45288580984083987,0.39239268387891124,0.5016759342669007,0.399461371079292,0.446789523350986,0.3833400382591349,0.517860351296967,0.4916433161594965,0.41721810297210316,0.5797726712154057,0.2956210271538053,0.2783576206970881,0.2888207161617418,0.27178582381967764,0.31191696853427053,0.2600150488390717,0.3055031272247843,0.26006730580925363,0.2990464914574048,0.30318003628794565,0.274486015696779,0.31216208131524775,-32.43855559009761,5.325814296669191,-3.8077173902463515,-0.8607081180019281,65.00022176653148,-26.698082188894414,30.283215757420578,5.743811040814215,11.741696540113383,-2.1542579722123874,10.453221280744547,-2.3607204642344986,40.11219989376019,8.63346925657439,9.888508573471107,7.663870159738504,20.364036298485342,19.589821802461525,14.708067940863758,12.803737546364637,11.103547678956533,11.726481869587383,8.997702581269778,9.808077860240028,0.1906336545944214,0.07510846853256226,0.16440792497097523,0.056134258539823005
disco,0.5567123354733172,0.3028932314841598,0.4444965654834955,0.47899971447962625,0.479893238103261,0.5718799696338397,0.493069212120418,0.38010499666340347,0.534005169799239,0.3871036084668926,0.38602982566298927,0.2896353464808648,0.31358992694625104,0.22757119739855328,0.2844668281750079,0.27102149965196015,0.24517295608156264,0.3213998663140276,0.27765731545854117,0.2146942883478845,0.30516063280132105,0.22491672752153716,0.2616651157149793,0.20904122280506351,-68.94266466483909,-1.6037072254073266,-6.190395357852019,-3.936929581508366,63.13087664506128,-15.854275209370181,28.002865691103434,8.183781256056143,7.321903853008794,-4.9353052792552825,9.494993536608186,-0.973764968498909,64.35183032864455,7.54666575947378,7.432822735072421,7.068170517330589,24.934300656403046,23.190508811200075,12.486647515520906,12.329719509365347,8.57519256486783,7.949657698996053,6.3504934465819245,7.110766766138914,0.11905476450920105,0.04358859732747078,0.17065354102167182,0.06878800778479255
